token_address,receiver,amount
,0x5781ba401cd4540cf6d4a56af297884030131949,2.403064650239499
,0xa09b260809915da08f831a53da431aa3c1d03618,3.425316636826568
,0xc1c8f6ef43b39c279417e361969d535f2a20b92e,4.002299426653981
,0xa789023d50e20880d795810bdf64ee44b8a4d5d8,5.256936053990528
,0xe178ae2ee58f7c85fee8354b1272c5e6ffc41161,5.663367328627178
,0xf32a403a1dc01eb44b6aad0ff1c31aaff62bce30,6.424297813613233
,0x735182c782cb8e7806f8903de7913e6880cbf82e,7.384874862260187
,0xb8d018bf6acf616f8e3e5c8d9c213fe509dc9218,8.000035476049158
,0xef0d6c11cbee22fa642582024380efbd893aa1a6,8.29989337701542
,0x850c3f267fdb0d9a1a93354ccc107a2d08c0d4cd,8.846453586020528
,0x5a25fed1d5400142435d7ccd80a0d54a71ac835f,9
,0x14f8680954cd0b4f31111aebf3b2e20e953aac5d,9.62010554689995
,0x9f8d9c183150f15ffba39b7b17c3e1a78e5e5478,11.536072820663096
,0xb4a6f46aa86c02eaf9785113aa38019a16122543,12.380744821505699
,0x5a91fe74ab3788ff58187acaf3fb0a039534428e,13
,0xe59261f6d4088bcd69985a3d369ff14cc54ef1e5,14.465370746806038
,0x8f49a10fcacd7cd22257b9fd358bcab2cb3cffdc,23.99371435144958
,0x1a351fb54ef5eb9b827c4b148d2cae352ef064ae,28.258517868590772
,0x84bf2ad689bb579bad1dc856a9c2ede979000e99,33.06228840104401
,0x050066b4c414db66954e496972c05852c505c7f4,39.38066771362385
,0xc4c84ece914dd0f37ef0b3258320c24e479ab381,47.42115521155534
,0x54aa55e501ad33987ed0d17dfc4022423908225d,62.284382366
,0x67131485a916b02f50006d01cc82b93d2778dc65,64.48651393197707
,0x833f85f3d37d0099f896e19080d713857d2f36bc,65.73133555816803
,0x87f0c169d8acc432acdb5e7d0907322c80ec6621,75
,0xa252635b33bb23931bc5c45c3acb15debc2985e6,87.68868727674585
,0xf422673cb7a673f595852f7b00906408a0b073db,99
,0x528608f40f9835cc5e26244309384c8c15e07e60,99.63731421958532
,0x63097899c0fbabc302a5d10484f22bec9fe454dd,135.1961678652473
,0x12d529cfa26891cdf1d25453f9851c73e2720373,140.5550000698846
,0x178d8546c5f78e01133858958355b06ec3406a1a,192
,0x281ff8ed6fb8637d8bcbd0450dc791aebb774f0a,231.67866234848992
,0xeae961c8bc0548456cab29b860bd900cfc36cc38,239.7410105070659
,0xac95e9dec056835d88817a8a59a06b1667c515d7,245
,0xfa48d48d4d4c2a73f48b1effd7e6ad1ff7134f29,273.151754582827
,0xb27483860b23c1d33142f9cdbf9f07cbf0318396,345
,0xe2cc4f1e7d609df4b69f35fe3b851f03f228e9ed,346.5451166147712
,0x0d59bb0cffeeb43ebf2d42517f0d6069f1f393bb,348.496035447
,0x68a0e137814cdb50e445824ef6af5a5bf9b8bd8d,444.46648836983326
,0x675ee25611307e630bffec1e26ceae5e4f7faaa8,484.9299741850633
,0x3e25247cff03f99a7d83b28f207112234fee73a6,625
,0x1472dcfde6312b9306be95ac98cd59a4e1f39b72,653.9231232590951
,0x048c592c8fdcce21ff6af18365d37208a9954f95,664.49403807
,0x5ebdfe236a8a75cc379ac2ad8cd754ee38297477,685
,0xb62d0f26cee350c515191a53b6531cfc5ba323f9,737.3562877222823
,0xd88f34679b914c4c677ddc78ae0bad7cdf6760cc,1000
,0x76bf5d4a2f217ea22aaf2adb5ffed987183c2dc4,1008.583123275
,0x10cdedd6346c21a2ebf9e1708b6de16b58d95b15,1103.472655275834
,0x25ab128f1e44ff04f74d0ba2989f94b82af098fa,1232.3889234757078
,0xb25165e01a7d74b72794855404a9a422c2b97426,1607.568418465405
,0xa26c2744757a7c7fad021073108d843ece8ba648,1750.8765477580248
,0xb4a614256dbc815ba58c33ac4d6089f0b6de9bdf,1787.7774584075491
,0x7d0caefbe8a6f66aea68389f8cbff9052acd8fd7,1984.1659228335625
,0x9435baadedcf25516867bf774bee7460923363d5,1988.7959310974097
,0x1b00cccc5483975b1b9abe574bf15a193fbfe773,2343.826007575239
,0xbffadc0f1e9f0e91e792f9761c8799373c357013,2666.713178875
,0xb7ae3beb06dd402962cef689e7fc6d025ea1028c,3041.811712052289
,0x466a8c62ea9eb6f49c718a0244b095ab05519dea,3136.4233245310625
,0x4de51875c1a58799a0de58fc1049e9c4a83d7ad0,4592.90236525478
,0xd4dc3eb21c9ec200ef82c825fbf86188c1a6c03c,5807.048875995936
,0x880d7082a89d6e2e217a9311083c6b04f7c42890,6844.055688641009
,0x958c50a13afe090c24a43fff5f4334e6f92a2891,7048.471852798298
,0x8abc0ed7e7885c82395bd1f11091b96375081c59,7382.7349794856445
,0x56c82cc840621d929a3c98957fa5d34fa008da8d,7649.368668874007
,0x7c9b3d4cfc78c681b7460acde2801452aef073a9,8906.715673996814
,0x07c178bb33d82c2102b47028061ca825e9c8e06a,9420.896898482297
,0x13783f40743729a5180a200a07dd8c6c0ea14bb6,10001
,0xd41f35b0eb9acc747ed2a603a06a45a2aa48e028,10425.73984580611
,0xad160f5fe0a7e6a7077bfc4e3db763ba64f4ebe3,16434.083237672
,0x73db0f38391583c9f4786f7a317afab23b6749f7,16690.37077552354
,0x6628fcfaf1d86fad0c337f2143bc243ef4b99d04,35131.15667074894
,0x05e0375b33aef6a5bc6c02f52e02f62aadc586fe,35709.914241007245
,0x254fb3a427d0168dae92b2782274b53595bca712,46795.00639259272
,0x75d56b0103ea3b596d344e153cc89012af3bd22a,50800
,0x577d2186e4693546b46dcee5f4ae89724fcc4f0c,257314.40188321678
,0xd0acdbbbe667143673758c964ca29db14753d867,403287.659841804
